Snippet,CWE,Target
"
{
 string var_O8H6CC;
 if (5 == 5) 
{
 var_O8H6CC = """";
 
{
 try 
{
 using (var_3AV1UL var_N2V98I = var_7Y7W5F.var_E3CRP4()) 
{
 var_N2V98I.var_LO63KT();
 using (var_HHDSR8 var_1HMPDQ = new var_HHDSR8(null, var_N2V98I)) 
{
 var_1HMPDQ.var_E7AEJM = ""select name from users where id=0"";
 var_1HMPDQ.var_WST88G();
 using (var_551GV9 var_Y1DKOR = var_1HMPDQ.var_H3RG0R()) 
{
 var_O8H6CC = var_Y1DKOR.var_ZA5V13(1);
 }
 }
 }
 }
 catch (var_VNSWL6 var_1XQXSK) 
{
 var_7Y7W5F.var_RPALTG.var_8AOACR(var_OV2BFT.var_YRW4DU.var_VEE3K0, var_1XQXSK, ""Error with SQL statement"");
 }
 }
 }
 else 
{
 var_O8H6CC = null;
 }
 var_3AV1UL var_61CNYX = null;
 try 
{
 var_61CNYX = var_7Y7W5F.var_E3CRP4();
 var_61CNYX.var_MQVA1F = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_O8H6CC + "";
Password="" + """";
 var_61CNYX.var_LO63KT();
 }
 catch (var_VNSWL6 var_1XQXSK) 
{
 var_7Y7W5F.var_RPALTG.var_8AOACR(var_OV2BFT.var_YRW4DU.var_VEE3K0, var_1XQXSK, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_61CNYX != null) 
{
 var_61CNYX.var_8HP59D();
 }
 }
 catch (var_VNSWL6 var_1XQXSK) 
{
 var_7Y7W5F.var_RPALTG.var_8AOACR(var_OV2BFT.var_YRW4DU.var_VEE3K0, var_1XQXSK, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_HX31I5;
 if (var_JM9J8Z.var_I5P17Q == 5) 
{
 var_HX31I5 = """";
 
{
 var_P8K9Z5 var_5LN0GM = var_JMLRQT.var_YQ66Q4;
 if (var_5LN0GM != null) 
{
 var_HX31I5 = var_5LN0GM[0].var_1YZMG0;
 }
 }
 }
 else 
{
 var_HX31I5 = null;
 }
 var_ZXFCMY var_S4R4B5 = null;
 try 
{
 var_S4R4B5 = var_JM9J8Z.var_YJJI20();
 var_S4R4B5.var_AOXE5S = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_HX31I5 + "";
Password="" + """";
 var_S4R4B5.var_5IBIS4();
 }
 catch (var_H614LZ var_7N3TLK) 
{
 var_JM9J8Z.var_WXEGTC.var_3RJD3P(var_W5HVE6.var_JZ3SVD.var_LPR5JC, var_7N3TLK, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_S4R4B5 != null) 
{
 var_S4R4B5.var_PAEX4M();
 }
 }
 catch (var_H614LZ var_7N3TLK) 
{
 var_JM9J8Z.var_WXEGTC.var_3RJD3P(var_W5HVE6.var_JZ3SVD.var_LPR5JC, var_7N3TLK, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_BJKZ7X;
 var_BJKZ7X = var_KWLUCK.var_MG6CUP(""ADD"");
 var_UAZ4GK<int,string> var_A52KYA = new var_UAZ4GK<int,string>();
 var_A52KYA.var_Y54TK0(0, var_BJKZ7X);
 var_A52KYA.var_Y54TK0(1, var_BJKZ7X);
 var_A52KYA.var_Y54TK0(2, var_BJKZ7X);
 var_KTF4ML.var_T4NIPQ(var_A52KYA  );
 }
",CWE15,1
"
{
 string var_9I7FIV;
 var_9I7FIV = """";
 
{
 var_LZRRAK var_NR91TQ = var_H0KJ9O.var_DBVBWV;
 if (var_NR91TQ != null) 
{
 var_9I7FIV = var_NR91TQ[0].var_RZ6ESX;
 }
 }
 var_V1RXC5(var_9I7FIV , var_H0KJ9O, var_CEJDJJ );
 }
",CWE15,1
"
{
 string var_QUM3WO;
 if (var_DHYHVN.var_OYLXTL()) 
{
 var_QUM3WO = """";
 
{
 try 
{
 using (var_RRM5AR var_33YDIX = new var_RRM5AR(""data.txt"")) 
{
 var_QUM3WO = var_33YDIX.var_DNHP58();
 }
 }
 catch (var_9JSP93 var_G0NN1J) 
{
 var_DHYHVN.var_RW8U8W.var_2XITAR(var_TRV00V.var_GCSJ7M.var_HEYBY4, var_G0NN1J, ""Error with stream reading"");
 }
 }
 }
 else 
{
 var_QUM3WO = ""foo"";
 }
 var_CXN9GD var_D2HY5Q = null;
 try 
{
 var_D2HY5Q = var_DHYHVN.var_IRQXOI();
 var_D2HY5Q.var_SG93KP = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_QUM3WO + "";
Password="" + """";
 var_D2HY5Q.var_MNNBW0();
 }
 catch (var_H6CI4T var_HRHA2K) 
{
 var_DHYHVN.var_RW8U8W.var_2XITAR(var_TRV00V.var_GCSJ7M.var_HEYBY4, var_HRHA2K, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_D2HY5Q != null) 
{
 var_D2HY5Q.var_5BJDCQ();
 }
 }
 catch (var_H6CI4T var_HRHA2K) 
{
 var_DHYHVN.var_RW8U8W.var_2XITAR(var_TRV00V.var_GCSJ7M.var_HEYBY4, var_HRHA2K, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_4W2ZNG;
 if (var_MVFZ5A) 
{
 var_4W2ZNG = """";
 
{
 var_DT15JY var_ZZ08RL = var_IVGHJM.var_4A0G4X;
 if (var_ZZ08RL != null) 
{
 var_4W2ZNG = var_ZZ08RL[0].var_TW97HZ;
 }
 }
 }
 else 
{
 var_4W2ZNG = null;
 }
 var_P99CUE var_1AZUFV = null;
 try 
{
 var_1AZUFV = var_JE1JSI.var_84OTP6();
 var_1AZUFV.var_8VBS1I = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_4W2ZNG + "";
Password="" + """";
 var_1AZUFV.var_LR8QB0();
 }
 catch (var_3B9RPN var_21QSK6) 
{
 var_JE1JSI.var_Z7FMH3.var_UGI117(var_37GNGG.var_VMOT9P.var_QGDUAZ, var_21QSK6, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_1AZUFV != null) 
{
 var_1AZUFV.var_2UBPJH();
 }
 }
 catch (var_3B9RPN var_21QSK6) 
{
 var_JE1JSI.var_Z7FMH3.var_UGI117(var_37GNGG.var_VMOT9P.var_QGDUAZ, var_21QSK6, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_K7305F = null;
 switch (6) 
{
 case 6: var_K7305F = var_YRV3S9.var_9VXEKE(""ADD"");
 break;
 default: var_K7305F = null;
 break;
 }
 var_RXR03C var_KYANR1 = null;
 try 
{
 var_KYANR1 = var_CYD0TT.var_NQK2CE();
 var_KYANR1.var_MAXGBG = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_K7305F + "";
Password="" + """";
 var_KYANR1.var_IG8MBJ();
 }
 catch (var_NIROGP var_DH91M5) 
{
 var_CYD0TT.var_W1VDME.var_OBVLR9(var_MMLS1N.var_2IYP61.var_IN5IBT, var_DH91M5, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_KYANR1 != null) 
{
 var_KYANR1.var_K64J5I();
 }
 }
 catch (var_NIROGP var_DH91M5) 
{
 var_CYD0TT.var_W1VDME.var_OBVLR9(var_MMLS1N.var_2IYP61.var_IN5IBT, var_DH91M5, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 string var_EZQ5KG;
 var_EZQ5KG = """";
 
{
 try 
{
 using (var_48VJQR var_BV51AU = new var_48VJQR(""data.txt"")) 
{
 var_EZQ5KG = var_BV51AU.var_WI7X2C();
 }
 }
 catch (var_QN9NZ6 var_UMC6JL) 
{
 var_J0VK50.var_ISQOVV.var_Y3DR32(var_L55DQT.var_2RBCDC.var_YP0T48, var_UMC6JL, ""Error with stream reading"");
 }
 }
 var_EZQ5KG = var_EZQ5KG;
 var_2SPB6J();
 }
",CWE15,1
"
{
 string var_4YY71Z;
 var_4YY71Z = """";
 
{
 try 
{
 using (var_MRUH1Z var_ALMEEV = new var_MRUH1Z(""host.example.org"", 39544)) 
{
 using (var_KJGA7I var_TX3T0H = new var_KJGA7I(var_ALMEEV.var_28CCGS())) 
{
 var_4YY71Z = var_TX3T0H.var_XXMO66();
 }
 }
 }
 catch (var_89R4MK var_IPYNUJ) 
{
 var_MJ0E4I.var_NWXLIT.var_V68ZEE(var_X06LS3.var_5B289V.var_IUO7W9, var_IPYNUJ, ""Error with stream reading"");
 }
 }
 var_Q32AI7.var_CZ77G3(var_4YY71Z  );
 }
",CWE15,1
"
{
 string var_IYAVTB;
 if (var_F84ZR2.var_OGUDXV()) 
{
 var_IYAVTB = """";
 
{
 var_MUS5R8 var_MAZBZR = var_BBFJ7I.var_6HW6OT;
 if (var_MAZBZR != null) 
{
 var_IYAVTB = var_MAZBZR[0].var_WCB812;
 }
 }
 }
 else 
{
 var_IYAVTB = ""foo"";
 }
 var_2SOTS9 var_QPEOTE = null;
 try 
{
 var_QPEOTE = var_F84ZR2.var_EYXBTI();
 var_QPEOTE.var_OEM5LB = @""Data Source="" + """" + "";
Initial Catalog="" + """" + "";
User ID="" + var_IYAVTB + "";
Password="" + """";
 var_QPEOTE.var_ERRSYP();
 }
 catch (var_EDSW8O var_OX973Q) 
{
 var_F84ZR2.var_J60AGJ.var_2OGIB4(var_H95D36.var_DPQ9MY.var_D0G2OL, var_OX973Q, ""Error getting database connection"");
 }
 finally 
{
 try 
{
 if (var_QPEOTE != null) 
{
 var_QPEOTE.var_0CQDEY();
 }
 }
 catch (var_EDSW8O var_OX973Q) 
{
 var_F84ZR2.var_J60AGJ.var_2OGIB4(var_H95D36.var_DPQ9MY.var_D0G2OL, var_OX973Q, ""Error closing Connection"");
 }
 }
 }
",CWE15,1
"
{
 return new var_K6844D(var_92GH0P.var_AZU243);
 }
",,0
"
{
 return new var_NRP7YQ(this);
 ;
 }
",,0
"
{
 var_CF9WGC var_APK5EA = new var_CF9WGC();
 var_APK5EA.var_APR6KU("" [FUTURE HEADER]\n"");
 var_APK5EA.var_APR6KU(""   type "" + var_4O6YHA);
 var_APK5EA.var_APR6KU(""   flags "" + var_SK35XS);
 var_APK5EA.var_APR6KU("" [/FUTURE HEADER]\n"");
 return var_APK5EA.var_4YXIWT();
 }
",,0
"
{
 var_DMFRJP var_18UNF6 = (var_DMFRJP)var_CJJ6VN;
 var_A2DP1P = var_18UNF6.var_A2DP1P;
 var_CHKKGB.var_K0D2JI(var_18UNF6.var_CHKKGB);
 }
",,0
"
{
 this.var_PJYEDC = var_ND29QF;
 this.var_W2LP7R = var_ZAP84V;
 this.var_LFNKBA = var_HQ1HM1;
 }
",,0
"
{
 var var_A2Q81G = new var_KTQ84X();
 var_A2Q81G.var_D07ZQ3 = var_JQEM9S.var_FB0FB8;
 var_A2Q81G.var_ST8CTC = var_O9YX8U.var_FB0FB8;
 return var_YPILZ3<var_JIG2Z6>(var_WJFGY0, var_A2Q81G);
 }
",,0
"
{
 try 
{
 return new var_LY39SK.var_XEIJ2E.var_773LUU(var_UOULTL);
 }
 catch (var_LY39SK.var_XEIJ2E.var_AKEIND var_IU4KCM) 
{
 throw new var_IJMS4M.var_5XTFZF(var_IU4KCM.var_WRGTI0);
 }
 }
",,0
"
{
 var var_P84OPG = new var_Y21IL4();
 var_P84OPG.var_995J2C = var_CQ2A0D.var_FNSOTV;
 var_P84OPG.var_I51WYK = var_XCJWCH.var_FNSOTV;
 return var_3Z8V0Q<var_B1EORW>(var_LLI109, var_P84OPG);
 }
",,0
"
{
 var_RBGH49.var_NFP67D(-((var_S2K3O9 - var_Q2N94R) * var_ENGKYT));
 for (var var_OI2YN3 = var_Q2N94R;
 var_OI2YN3 < var_S2K3O9;
 var_OI2YN3++) 
{
 var_ON4Q14[var_OI2YN3] = null;
 }
 }
",,0
"
{
 throw new var_JTMDOA.var_ASIG1X.var_77E05T();
 }
",,0
"
{
 var var_7TG98X = new var_0O44C0();
 var_7TG98X.var_L9ENXO = var_DULSWN.var_3V6BMO;
 var_7TG98X.var_3HZISZ = var_KW5M0M.var_3V6BMO;
 return var_G1MQ4F<var_7FVEF1>(var_P99350, var_7TG98X);
 }
",,0
"
{
 return this.var_Z6H493 + 1 < this.var_QSFOER.var_Z765BA();
 }
",,0
"
{
 return var_CGXQLY.var_45ZJE9(var_HUWXMO[var_03QQIU].var_7CFDFL);
 }
",,0
"
{
 var var_3UF809 = new var_3KLOA7();
 var_3UF809.var_RGJ0YE = var_KM46KH.var_Q1HQSC;
 var_3UF809.var_RCWDIL = var_Z23U8V.var_Q1HQSC;
 return var_8248DW<var_5ZA1RH>(var_73OGLT, var_3UF809);
 }
",,0
"
{
 return this.var_E23VNW.var_CBD8XR != this.var_QIPFEQ.var_VRPIPJ;
 }
",,0
"
{
 var var_6EH6IK = (int)(var_A5QTG9 >> var_8YVN3Z);
 var var_WYMFPU = (int)(var_A5QTG9 & var_6ZM383);
 var var_QO5T5M = var_ZWAWH8.var_1QLA7Y = var_Z7YUPU[var_6EH6IK];
 if ((var_QO5T5M[var_WYMFPU] & 128) == 0) 
{
 var_ZWAWH8.var_SW5K40 = var_QO5T5M[var_WYMFPU];
 var_ZWAWH8.var_M11174 = var_WYMFPU + 1;
 }
 else 
{
 var_ZWAWH8.var_SW5K40 = ((var_QO5T5M[var_WYMFPU] & 0x7f) << 8) | (var_QO5T5M[1 + var_WYMFPU] & 0xff);
 var_ZWAWH8.var_M11174 = var_WYMFPU + 2;
 var_9KCK07.var_2O0FN5(var_ZWAWH8.var_SW5K40 > 0);
 }
 }
",,0
"
{
 if (var_QQHYCP < var_UG3EHF.var_SQH6QI) 
{
 byte[] var_TFO05B = new byte[var_QQHYCP];
 var_7VERGU.var_IOF1S4.var_5RDLAE(var_UG3EHF, 0, var_TFO05B, 0, var_QQHYCP);
 var_UG3EHF = var_TFO05B;
 }
 }
",,0
"
{
 return new var_4VT1KE(var_ZLOM6M);
 }
",,0
"
{
 var_0ZB02L.var_I3TECU.var_C4EXKU.var_R1RWCX(var_LG5P3C.var_7T8EHI, var_B21RQZ, var_25V734);
 var_0ZB02L.var_78TW3L.var_2CWSL4 var_R7IWI2 = new var_0ZB02L.var_78TW3L.var_3QPTJ9(var_LG5P3C);
 var_R7IWI2.var_JDBELH = var_B21RQZ;
 var_R7IWI2.var_OP8VA2 = var_B21RQZ + var_25V734;
 return var_R7IWI2;
 }
",,0
"
{
 var var_BB0RQC = new var_0CY8VS();
 var_BB0RQC.var_062U5U = var_6V8VYK.var_7LSJ4K;
 var_BB0RQC.var_IM4R39 = var_W0F69Q.var_7LSJ4K;
 return var_MP95YC<var_2PT2OY>(var_ZFX20G, var_BB0RQC);
 }
",,0
"
{
 var var_1ZPRFY = new var_WVYIJA();
 var_1ZPRFY.var_LZ1W9N = var_7K9I7E.var_YPSSCI;
 var_1ZPRFY.var_CFNQQQ = var_C3UNAB.var_YPSSCI;
 return var_MWCBNZ<var_TJHAT1>(var_8KC0OU, var_1ZPRFY);
 }
",,0
"
{
 var var_11H835 = new var_MV8NYG();
 var_11H835.var_H8XPLG = var_THX1BE.var_BKNYL5;
 var_11H835.var_ZQ4YTZ = var_JM4ZAL.var_BKNYL5;
 return var_SPV3EA<var_UEPHJC>(var_L0S80I, var_11H835);
 }
",,0
"
{
 var_P09W0U<int> var_B14MLZ = new var_VYLFAP<int>();
 int var_RYM2T6 = var_2HSX50.var_HEFZK3;
 for (int var_TG88W2 = 0;
 var_TG88W2 < var_RYM2T6;
 var_TG88W2++) 
{
 var_HCGN7E var_72NK7R = var_2HSX50[var_TG88W2];
 int var_Q1RT0L = var_72NK7R.var_Q1RT0L;
 int var_FBAT7O = var_72NK7R.var_FBAT7O;
 for (int var_3TFNOJ = var_Q1RT0L;
 var_3TFNOJ <= var_FBAT7O;
 var_3TFNOJ++) 
{
 var_B14MLZ.var_XFGQSC(var_3TFNOJ);
 }
 }
 return var_B14MLZ;
 }
",,0
"
{
 var_35HF90 = var_0I0IQL;
 var_OBSNHF = var_V4CLBC;
 var_E7RRNF = var_RMJ9MK;
 }
",,0
"
{
 var_J9C09E var_KQ4SSZ = new var_J9C09E();
 int var_H83349;
 if (var_SJQ1YC == 1) 
{
 var_H83349 = var_KQ4SSZ.var_KJ7YCW(var_XKLCN6, var_E363RQ.var_W4KMFR, var_67FZT1.var_3644FW);
 }
 else 
{
 var_H83349 = var_KQ4SSZ.var_KJ7YCW(var_XKLCN6, var_E363RQ.var_W4KMFR, var_67FZT1.var_YGZF2S);
 }
 return var_H83349;
 }
",,0
"
{
 string var_GJIYC0 = ""d:"" + var_086FW1 + "" o:"" + var_HA45SY + "" p:"" + var_QY0D1M + "" c:"" + var_O1J6HV;
 if (var_8TIKPV >= 0) 
{
 var_GJIYC0 += "" rpt:"" + var_8TIKPV + "",i"" + var_6EHG4S;
 }
 return var_GJIYC0;
 }
",,0
"
{
 return var_BVUGB9(0);
 }
",,0
"
{
 var var_T1M2SC = new var_9QP43Y();
 var_T1M2SC.var_IPU7YP = var_ZFN3YQ.var_R25DTG;
 var_T1M2SC.var_FZPAZX = var_UXK3SJ.var_R25DTG;
 return var_IL4733<var_1Z1TOJ>(var_SRUV4X, var_T1M2SC);
 }
",,0
"
{
 this.var_WGRYTV = var_35W85F;
 }
",,0
"
{
 if (var_IM4A5W != null) 
{
 throw new var_SDKE0I(var_L1299Z.var_EH5BR7(var_Q0IL8M.var_UPXS2H().var_MWY0NK, ""<paths>..."", ""[--mixed | --soft | --hard]""));
 }
 var_ZWPANC.var_9JDEQ1(var_YFRZTQ);
 return this;
 }
",,0
"
{
 int var_SZ19ZR = 0;
 for (var_WDKBU1 var_BPREZ2 = var_DXCRYD.var_MDA0SU();
 var_BPREZ2.var_EXLLVU();
 ) 
{
 var_TYNY19 var_IR7FWI = (var_TYNY19)var_BPREZ2.var_ZTGTZ9;
 if (var_IR7FWI.var_IGOJNO == var_E1HGL2) 
{
 if (var_SZ19ZR++ == var_0SKOFZ)return var_IR7FWI;
 }
 }
 return null;
 }
",,0
"
{
 return var_782BBM().var_0EWHB2();
 }
",,0
"
{
 var var_XLC6I6 = new var_K64WXZ();
 var_XLC6I6.var_5KJ3L5 = var_WH0Z7N.var_KFJA9E;
 var_XLC6I6.var_PHUSCF = var_Y4IXSS.var_KFJA9E;
 return var_LIZR5K<var_314D9H>(var_S0UIFW, var_XLC6I6);
 }
",,0
"
{
 var var_YOBS25 = new var_X8H9DY();
 var_YOBS25.var_LPBC70 = var_4HZIRL.var_M2PBB4;
 var_YOBS25.var_B0DOPV = var_BDS0HN.var_M2PBB4;
 return var_WHFLRP<var_0H0ZRG>(var_AXG2OB, var_YOBS25);
 }
",,0
"
{
 return var_SOUCH1;
 }
",,0
"
{
 lock (this) 
{
 var_BVW54B.var_BXHGO3.var_4LQRUT<var_B88VGU> var_1YN4LV = var_1PUMNW;
 return (var_1YN4LV != null) ? var_1YN4LV : (var_1PUMNW = new var_BVW54B.var_BXHGO3.var_76PJ9Y<var_B88VGU, var_5YOD09>.var_Z5EAJP(this));
 }
 }
",,0
"
{
 var_BSKS1O = var_VIA07T;
 var_EVRBG3 = var_PO3QP3;
 }
",,0
"
{
 return new var_D93GXM.var_PLNI9H.var_9NMOKC(var_VBHQSK);
 }
",,0
"
{
 var_WIW6R2(true, true);
 }
",,0
"
{
 double var_95CRSN = 1;
 if (var_8ELSBX < 0 || var_PL1S63 < 0 || var_8ELSBX < var_PL1S63) 
{
 var_95CRSN = double.var_NHKTJE;
 }
 else 
{
 int var_ET412M = var_92XARX.var_SSLFMF(var_8ELSBX - var_PL1S63, var_PL1S63);
 int var_MF05DT = var_92XARX.var_3OV0CO(var_8ELSBX - var_PL1S63, var_PL1S63);
 for (int var_6918KH = var_MF05DT;
 var_6918KH < var_8ELSBX;
 var_6918KH++) 
{
 var_95CRSN *= var_6918KH + 1;
 }
 var_95CRSN /= var_C6IWIG(var_ET412M);
 }
 return var_95CRSN;
 }
",,0
"
{
 return var_EUZVDY(var_D0NEPT, 16);
 }
",,0
"
{
 return var_P8Q94U().var_WRD9SJ();
 }
",,0
"
{
 var_11AKWM[] var_329SKG = var_C0243J.var_W5BCFD();
 var_XNWQQB.var_UP3C1I(var_329SKG, new var_QL3DH5());
 return var_329SKG;
 }
",,0
"
{
 var var_RY3JDH = new var_8R1J4W();
 var_RY3JDH.var_1O78LP = var_QKSMC9.var_OJNJHO;
 var_RY3JDH.var_CS9FC6 = var_D29D3J.var_OJNJHO;
 return var_PB2B03<var_LC66YC>(var_1JIC72, var_RY3JDH);
 }
",,0
"
{
 lock (this.var_M49BHS) 
{
 if (this.var_4IMKAI != null) 
{
 this.var_4IMKAI.var_CI40DN ();
 this.var_4IMKAI = null;
 this.var_M49BHS.var_UC84SY ();
 }
 }
 }
",,0
"
{
 if (var_FEM5OG(var_6GO9JT, var_5YI939)) 
{
 return var_6GO9JT;
 }
 if (var_FEM5OG(new var_3QW77E(var_6GO9JT, var_AK28SV.var_GLPKKR), var_5YI939)) 
{
 return new var_3QW77E(var_6GO9JT, var_AK28SV.var_GLPKKR);
 }
 string var_5F5BWP = var_6GO9JT.var_SZ4N3I();
 var_3QW77E var_5E683D = var_6GO9JT.var_5NM3YW();
 if (var_FEM5OG(new var_3QW77E(var_5E683D, var_5F5BWP + var_AK28SV.var_28T4QJ), var_5YI939)) 
{
 return new var_3QW77E(var_5E683D, var_5F5BWP + var_AK28SV.var_28T4QJ);
 }
 return null;
 }
",,0
"
{
 var var_9EKYJL = new var_KMBJDO();
 var_9EKYJL.var_6CNRUN = var_YVCBRH.var_V0LJU8;
 var_9EKYJL.var_9JG6QO = var_E32LUN.var_V0LJU8;
 return var_QMS0UB<var_VPDEJK>(var_536NLC, var_9EKYJL);
 }
",,0
"
{
 var var_90HLEP = new var_4FTIG4();
 var_90HLEP.var_TTB81H = var_8NBN94.var_XOHKQM;
 var_90HLEP.var_1DI4I3 = var_8T2TK6.var_XOHKQM;
 return var_31ZTHD<var_URR5ZZ>(var_2WX036, var_90HLEP);
 }
",,0
"
{
 var_EIAZCI var_BL5LV0 = ((var_JA7U5B)var_1E1LN6).var_82Z53S;
 var_TBW3PC var_WOEH9R = (var_TBW3PC)((var_82Z53S)var_BL5LV0).var_22UM59;
 return var_WOEH9R.var_1CC98Y;
 }
",,0
"
{
 var var_BHI8R7 = new var_U2MKZ7();
 var_BHI8R7.var_8U8X2I = var_Z1UIW7.var_4GVK02;
 var_BHI8R7.var_WPE55L = var_4KSVKI.var_4GVK02;
 return var_ZTJOJT<var_M65FU6>(var_JPEOEH, var_BHI8R7);
 }
",,0
"
{
 return var_C92BFU(var_KGJX50, var_QHSY0E.var_UECC5E.var_48JLEC(var_B6JVQ4));
 }
",,0
"
{
 if (!(var_10IXR8 is var_AU3ZNA)) 
{
 throw new var_E6XK90.var_KXUB10(""cannot change value type from "" + var_10IXR8.var_ZZDVZX().var_UEYCVN + "" to BytesRef"");
 }
 if (var_9WZQS7.var_Y6MMZJ) 
{
 throw new var_E6XK90.var_KXUB10(""cannot set a BytesRef value on an indexed field"");
 }
 var_10IXR8 = var_94P6MD;
 }
",,0
"
{
 return var_3UP12H is var_YJ195K;
 }
",,0
"
{
 var var_7LNT1U = new var_QEAV1U();
 var_7LNT1U.var_L2RWXC = var_ZAZT65.var_M5T5B3;
 var_7LNT1U.var_ILGCSY = var_T7KXAX.var_M5T5B3;
 return var_VXCQJF<var_NGXM7U>(var_NBXL63, var_7LNT1U);
 }
",,0
"
{
 var_TUPXWN var_GL7IIQ = new var_TUPXWN();
 var_GL7IIQ.var_0YHQJ1(""[PRECISION]\n"");
 var_GL7IIQ.var_0YHQJ1(""    .precision       = "").var_0YHQJ1(var_SNZE0R).var_0YHQJ1(""\n"");
 var_GL7IIQ.var_0YHQJ1(""[/PRECISION]\n"");
 return var_GL7IIQ.var_CL7SM8();
 }
",,0
"
{
 return var_6GJ4MD(var_ISO58G, var_VVT38V, var_RK00NJ, var_Q1E9XI, 0);
 }
",,0
"
{
 var_YOTRZ1 var_SKJC18 = var_MKWLFZ(var_9TD8XS.var_2H7XKU);
 return new var_FJGRGT(var_9TD8XS.var_HO1YNM, var_9TD8XS.var_H8HVFI,var_9TD8XS.var_J490X2, var_9TD8XS.var_NDCUQ4, var_SKJC18);
 }
",,0
"
{
 var_6VV2YM.var_DNQB7T.var_M1A3NP var_PPIFI9 = (var_6VV2YM.var_DNQB7T.var_M1A3NP)var_I6U62T;
 if (var_PPIFI9 != null) 
{
 return var_B7XNXI == var_PPIFI9.var_B7XNXI && var_DZB6H9 == var_PPIFI9.var_DZB6H9 && var_D8OQWC == var_PPIFI9.var_D8OQWC && var_6TIFGU == var_PPIFI9.var_6TIFGU;
 }
 return false;
 }
",,0
"
{
 return (var_65WOE3 <= var_8EIP8A) && (var_FTG3E1 >= var_8EIP8A);
 }
",,0
"
{
 var_B712FF = var_97FI70;
 var_NL4V0Y = var_XOQQOA;
 }
",,0
"
{
 if (var_9ZCSN0 == null && var_0E9CT7 == null && var_3NH8PQ != null && var_3NH8PQ.var_TOMLV9(""-"", var_VYC1QB.var_S5R0E8)) 
{
 return ""-"";
 }
 var_S5C84D var_21280J = new var_S5C84D("" 
{
 "");
 var_21280J.var_FBO7EN(var_3NH8PQ);
 var_21280J.var_FBO7EN(""}
 
{
 "");
 var_21280J.var_FBO7EN(var_0E9CT7);
 var_21280J.var_FBO7EN(""}
 
{
 "");
 var_21280J.var_FBO7EN(var_9ZCSN0);
 var_21280J.var_FBO7EN('}
 ');
 return var_21280J.var_C9RWGI();
 }
",,0
"
{
 var var_8T54R6 = new var_F7MFIJ();
 var_8T54R6.var_3WVC0W = var_EEFRO5.var_JIGPKJ;
 var_8T54R6.var_9DJ3SZ = var_PBJ6PS.var_JIGPKJ;
 return var_ZLEXZM<var_P95WQ5>(var_Z1BY2O, var_8T54R6);
 }
",,0
"
{
 var_H7GJLF = new var_O237LM(var_0UTEF2);
 }
",,0
"
{
 return var_B2DZ3I(new var_WAA4KF());
 }
",,0
"
{
 var_WK1VAB.var_XGW97P(new var_Z5L4FY(var_TYWEEO.var_K83TUW().var_ASVKVL()));
 return this;
 }
",,0
"
{
 var var_2R3LP3 = new var_HO3LPU();
 var_2R3LP3.var_HNG1SL = var_M8M1ZP.var_H6PQCQ;
 var_2R3LP3.var_08K8YO = var_RQ4PTQ.var_H6PQCQ;
 return var_Q5ISMP<var_R86FXX>(var_MHHF5Y, var_2R3LP3);
 }
",,0
"
{
 this.var_K7HR84 = var_K7HR84;
 }
",,0
"
{
 this.var_AGL6K2 = var_AGL6K2;
 var_77AYGV var_E9RUCE = var_4KWAFN();
 var_ZXOL6A.var_SWDO2M( var_E9RUCE == null);
 }
",,0
"
{
 return var_TT6X06(var_WYK9OM, 1 + var_WYK9OM.var_KSL6II);
 }
",,0
"
{
 this.var_RLVQC3 = var_RLVQC3;
 this.var_CS6BVY = var_CS6BVY;
 }
",,0
"
{
 var var_WP8GHM = new var_CQHYQT();
 var_WP8GHM.var_ZEP1KM = var_9WYBD3.var_H75O7K;
 var_WP8GHM.var_9OX58O = var_6N92QA.var_H75O7K;
 return var_YSMICU<var_D4K4JN>(var_4H565K, var_WP8GHM);
 }
",,0
"
{
 var_Z3JPGG = var_0FMRNY;
 var_2X7W2Y = var_58QE6U;
 var_N0NY0M = var_XLO7Q8;
 }
",,0
"
{
 var_52OMJG[var_9Y5XLJ++] = var_35ZZ3W;
 }
",,0
"
{
 lock (this.var_B3GRHP) 
{
 int var_SOTPIM = this.var_B3GRHP.var_DYYJJL;
 this.var_B3GRHP.var_CY6PFN(var_27I166);
 return this.var_B3GRHP.var_DYYJJL != var_SOTPIM;
 }
 }
",,0
"
{
 return false;
 }
",,0
